sveitarfel,year,property_type,price
Borgarbyggð                 ,2024,Annað,37750.0
Borgarbyggð                 ,2024,Atvinnuhúsnæði,42430.0
Borgarbyggð                 ,2024,Einbýli,65622.78260869565
Borgarbyggð                 ,2024,Fjölbýli,46063.558139534885
Borgarbyggð                 ,2024,Sumarhús,52226.229508196724
Borgarbyggð                 ,2024,Sérbýli,53090.77777777778
Dalabyggð                   ,2006,Atvinnuhúsnæði,29733.333333333332
Dalabyggð                   ,2006,Einbýli,15500.0
Dalabyggð                   ,2006,Fjölbýli,42000.0
Dalabyggð                   ,2007,Annað,17774.0
Dalabyggð                   ,2007,Einbýli,9721.75
Dalabyggð                   ,2007,Sérbýli,5700.0
Dalabyggð                   ,2008,Atvinnuhúsnæði,11500.0
Dalabyggð                   ,2008,Einbýli,25333.333333333332
Dalabyggð                   ,2008,Fjölbýli,7500.0
Dalabyggð                   ,2008,Sérbýli,6900.0
Dalabyggð                   ,2009,Atvinnuhúsnæði,9300.0
Dalabyggð                   ,2010,Atvinnuhúsnæði,6752.5
Dalabyggð                   ,2010,Einbýli,10062.5
Dalabyggð                   ,2010,Sumarhús,450.0
Dalabyggð                   ,2010,Sérbýli,5100.0
Dalabyggð                   ,2011,Einbýli,15833.333333333334
Dalabyggð                   ,2011,Sérbýli,7800.0
Dalabyggð                   ,2012,Annað,24500.0
Dalabyggð                   ,2012,Atvinnuhúsnæði,3000.0
Dalabyggð                   ,2012,Einbýli,8320.0
Dalabyggð                   ,2012,Sumarhús,2000.0
Dalabyggð                   ,2013,Atvinnuhúsnæði,14000.0
Dalabyggð                   ,2013,Einbýli,11900.0
Dalabyggð                   ,2013,Sumarhús,300.0
Dalabyggð                   ,2013,Sérbýli,74500.0
Dalabyggð                   ,2014,Atvinnuhúsnæði,11900.0
Dalabyggð                   ,2014,Einbýli,8520.0
Dalabyggð                   ,2014,Sumarhús,12000.0
Dalabyggð                   ,2015,Annað,19500.0
Dalabyggð                   ,2015,Einbýli,14714.285714285714
Dalabyggð                   ,2015,Sumarhús,17225.0
Dalabyggð                   ,2016,Annað,18900.0
Dalabyggð                   ,2016,Atvinnuhúsnæði,1500.0
Dalabyggð                   ,2016,Einbýli,14500.0
Dalabyggð                   ,2016,Sumarhús,8000.0
Dalabyggð                   ,2017,Annað,87250.0
Dalabyggð                   ,2017,Atvinnuhúsnæði,55666.666666666664
Dalabyggð                   ,2017,Einbýli,28856.25
Dalabyggð                   ,2017,Sumarhús,121900.0
Dalabyggð                   ,2018,Annað,21500.0
Dalabyggð                   ,2018,Atvinnuhúsnæði,42250.0
Dalabyggð                   ,2018,Einbýli,18275.0
Dalabyggð                   ,2018,Sumarhús,5200.0
Dalabyggð                   ,2018,Sérbýli,12100.0
Dalabyggð                   ,2019,Annað,27960.0
Dalabyggð                   ,2019,Atvinnuhúsnæði,31766.666666666668
Dalabyggð                   ,2019,Einbýli,34820.0
Dalabyggð                   ,2019,Sumarhús,11000.0
Dalabyggð                   ,2019,Sérbýli,88500.0
Dalabyggð                   ,2020,Annað,55200.0
Dalabyggð                   ,2020,Atvinnuhúsnæði,55000.0
Dalabyggð                   ,2020,Einbýli,20460.0
Dalabyggð                   ,2020,Fjölbýli,17000.0
Dalabyggð                   ,2021,Annað,44250.0
Dalabyggð                   ,2021,Atvinnuhúsnæði,11820.0
Dalabyggð                   ,2021,Einbýli,26500.0
Dalabyggð                   ,2021,Fjölbýli,19000.0
Dalabyggð                   ,2021,Sumarhús,19633.333333333332
Dalabyggð                   ,2021,Sérbýli,37684.0
Dalabyggð                   ,2022,Annað,1800.0
Dalabyggð                   ,2022,Atvinnuhúsnæði,28000.0
Dalabyggð                   ,2022,Einbýli,27000.0
Dalabyggð                   ,2022,Sumarhús,27475.0
Dalabyggð                   ,2022,Sérbýli,31180.0
Dalabyggð                   ,2023,Annað,89250.0
Dalabyggð                   ,2023,Atvinnuhúsnæði,25000.0
Dalabyggð                   ,2023,Einbýli,39442.11111111111
Dalabyggð                   ,2023,Sumarhús,74162.5
Dalabyggð                   ,2023,Sérbýli,77032.77777777778
Dalabyggð                   ,2024,Annað,52666.666666666664
Dalabyggð                   ,2024,Atvinnuhúsnæði,150.0
Dalabyggð                   ,2024,Einbýli,35600.0
Dalabyggð                   ,2024,Sumarhús,13950.0
Dalvíkurbyggð               ,2006,Atvinnuhúsnæði,6566.666666666667
Dalvíkurbyggð               ,2006,Einbýli,15827.833333333334
Dalvíkurbyggð               ,2006,Fjölbýli,6620.0
Dalvíkurbyggð               ,2006,Sumarhús,4200.0
Dalvíkurbyggð               ,2006,Sérbýli,8916.666666666666
Dalvíkurbyggð               ,2007,Annað,3750.0
Dalvíkurbyggð               ,2007,Atvinnuhúsnæði,28066.666666666668
Dalvíkurbyggð               ,2007,Einbýli,16712.5
Dalvíkurbyggð               ,2007,Fjölbýli,7397.619047619048
Dalvíkurbyggð               ,2007,Sérbýli,13380.5
Dalvíkurbyggð               ,2008,Einbýli,15142.0
Dalvíkurbyggð               ,2008,Fjölbýli,9120.0
Dalvíkurbyggð               ,2008,Sumarhús,31000.0
Dalvíkurbyggð               ,2008,Sérbýli,15259.75
Dalvíkurbyggð               ,2009,Atvinnuhúsnæði,25563.14285714286
Dalvíkurbyggð               ,2009,Einbýli,15075.0
Dalvíkurbyggð               ,2009,Fjölbýli,9072.5
Dalvíkurbyggð               ,2009,Sérbýli,11235.0
Dalvíkurbyggð               ,2010,Atvinnuhúsnæði,7689.5
Dalvíkurbyggð               ,2010,Einbýli,19355.416666666668
Dalvíkurbyggð               ,2010,Fjölbýli,9247.333333333334
Dalvíkurbyggð               ,2010,Sumarhús,1500.0
Dalvíkurbyggð               ,2010,Sérbýli,14455.0
Dalvíkurbyggð               ,2011,Atvinnuhúsnæði,9825.0
Dalvíkurbyggð               ,2011,Einbýli,17290.625
Dalvíkurbyggð               ,2011,Fjölbýli,6333.333333333333
Dalvíkurbyggð               ,2011,Sérbýli,14424.285714285714
Dalvíkurbyggð               ,2012,Annað,7013.333333333333
Dalvíkurbyggð               ,2012,Einbýli,17977.5
Dalvíkurbyggð               ,2012,Fjölbýli,8313.666666666666
Dalvíkurbyggð               ,2012,Sérbýli,18750.0
Dalvíkurbyggð               ,2013,Annað,1000.0
Dalvíkurbyggð               ,2013,Atvinnuhúsnæði,8000.0
Dalvíkurbyggð               ,2013,Einbýli,73056.46666666666
Dalvíkurbyggð               ,2013,Fjölbýli,292766.6666666667
Dalvíkurbyggð               ,2013,Sérbýli,14052.75
Dalvíkurbyggð               ,2014,Annað,700.0
Dalvíkurbyggð               ,2014,Atvinnuhúsnæði,11316.666666666666
Dalvíkurbyggð               ,2014,Einbýli,17320.0
Dalvíkurbyggð               ,2014,Fjölbýli,11757.6
Dalvíkurbyggð               ,2014,Sumarhús,7677.0
Dalvíkurbyggð               ,2014,Sérbýli,14721.42857142857
Dalvíkurbyggð               ,2015,Atvinnuhúsnæði,21630.5
Dalvíkurbyggð               ,2015,Einbýli,18343.166666666668
Dalvíkurbyggð               ,2015,Fjölbýli,10702.111111111111
Dalvíkurbyggð               ,2015,Sumarhús,51789.47368421053
Dalvíkurbyggð               ,2015,Sérbýli,16772.222222222223
Dalvíkurbyggð               ,2016,Annað,4700.0
Dalvíkurbyggð               ,2016,Atvinnuhúsnæði,33040.0
Dalvíkurbyggð               ,2016,Einbýli,19317.894736842107
Dalvíkurbyggð               ,2016,Fjölbýli,13734.8125
Dalvíkurbyggð               ,2016,Sumarhús,5250.0
Dalvíkurbyggð               ,2016,Sérbýli,16242.222222222223
Dalvíkurbyggð               ,2017,Annað,3500.0
Dalvíkurbyggð               ,2017,Atvinnuhúsnæði,45221.42857142857
Dalvíkurbyggð               ,2017,Einbýli,26486.309523809523
Dalvíkurbyggð               ,2017,Fjölbýli,19511.904761904763
Dalvíkurbyggð               ,2017,Sumarhús,16372.0
Dalvíkurbyggð               ,2017,Sérbýli,23723.809523809523
Dalvíkurbyggð               ,2018,Annað,34766.5
Dalvíkurbyggð               ,2018,Atvinnuhúsnæði,5000.0
Dalvíkurbyggð               ,2018,Einbýli,26589.473684210527
Dalvíkurbyggð               ,2018,Fjölbýli,14322.727272727272
Dalvíkurbyggð               ,2018,Sumarhús,14700.0
Dalvíkurbyggð               ,2018,Sérbýli,24025.0
Dalvíkurbyggð               ,2019,Annað,2500.0
Dalvíkurbyggð               ,2019,Atvinnuhúsnæði,32400.0
Dalvíkurbyggð               ,2019,Einbýli,29600.0
Dalvíkurbyggð               ,2019,Fjölbýli,21431.555555555555
Dalvíkurbyggð               ,2019,Sumarhús,20500.0
Dalvíkurbyggð               ,2019,Sérbýli,27233.333333333332
Dalvíkurbyggð               ,2020,Annað,51666.666666666664
Dalvíkurbyggð               ,2020,Atvinnuhúsnæði,25266.666666666668
Dalvíkurbyggð               ,2020,Einbýli,33515.333333333336
Dalvíkurbyggð               ,2020,Fjölbýli,22288.235294117647
Dalvíkurbyggð               ,2020,Sumarhús,37000.0
Dalvíkurbyggð               ,2020,Sérbýli,29655.0
Dalvíkurbyggð               ,2021,Annað,9833.333333333334
Dalvíkurbyggð               ,2021,Atvinnuhúsnæði,9129.333333333334
Dalvíkurbyggð               ,2021,Einbýli,38666.967741935485
Dalvíkurbyggð               ,2021,Fjölbýli,20840.0
Dalvíkurbyggð               ,2021,Sumarhús,20250.0
Dalvíkurbyggð               ,2021,Sérbýli,35837.5
Dalvíkurbyggð               ,2022,Annað,4350.0
Dalvíkurbyggð               ,2022,Atvinnuhúsnæði,35585.71428571428
Dalvíkurbyggð               ,2022,Bílskúr/skúr,4000.0
Dalvíkurbyggð               ,2022,Einbýli,51471.42857142857
Dalvíkurbyggð               ,2022,Fjölbýli,26950.0
Dalvíkurbyggð               ,2022,Sumarhús,47380.5
Dalvíkurbyggð               ,2022,Sérbýli,41123.529411764706
Dalvíkurbyggð               ,2023,Annað,73000.0
Dalvíkurbyggð               ,2023,Atvinnuhúsnæði,129333.33333333333
Dalvíkurbyggð               ,2023,Einbýli,53790.38461538462
Dalvíkurbyggð               ,2023,Fjölbýli,31607.14285714286
Dalvíkurbyggð               ,2023,Sumarhús,34500.0
Dalvíkurbyggð               ,2023,Sérbýli,45546.0
Dalvíkurbyggð               ,2024,Annað,6250.0
Dalvíkurbyggð               ,2024,Atvinnuhúsnæði,81933.33333333333
Dalvíkurbyggð               ,2024,Einbýli,54662.03703703704
Dalvíkurbyggð               ,2024,Fjölbýli,27886.666666666668
Dalvíkurbyggð               ,2024,Sumarhús,19803.333333333332
Dalvíkurbyggð               ,2024,Sérbýli,47952.35294117647
Eyja- og Miklaholtshreppur  ,2006,Einbýli,12000.0
Eyja- og Miklaholtshreppur  ,2018,Annað,300.0
Eyja- og Miklaholtshreppur  ,2021,Annað,44000.0
Eyja- og Miklaholtshreppur  ,2021,Atvinnuhúsnæði,120000.0
Eyja- og Miklaholtshreppur  ,2021,Einbýli,65000.0
Eyja- og Miklaholtshreppur  ,2022,Annað,200000.0
Eyja- og Miklaholtshreppur  ,2022,Sumarhús,20000.0
Eyja- og Miklaholtshreppur  ,2023,Annað,112500.0
Eyja- og Miklaholtshreppur  ,2023,Atvinnuhúsnæði,42000.0
Eyja- og Miklaholtshreppur  ,2024,Einbýli,43025.0
Eyja- og Miklaholtshreppur  ,2024,Sumarhús,49500.0
Eyjafjarðarsveit            ,2006,Einbýli,21355.0
Eyjafjarðarsveit            ,2006,Sumarhús,3500.0
Eyjafjarðarsveit            ,2006,Sérbýli,13000.0
Eyjafjarðarsveit            ,2007,Annað,5000.0
Eyjafjarðarsveit            ,2007,Einbýli,23000.0
Eyjafjarðarsveit            ,2007,Sumarhús,10000.0
Eyjafjarðarsveit            ,2008,Einbýli,23475.0
Eyjafjarðarsveit            ,2008,Fjölbýli,20050.0
Eyjafjarðarsveit            ,2008,Sumarhús,2098.0
Eyjafjarðarsveit            ,2009,Einbýli,26000.0
Eyjafjarðarsveit            ,2009,Sumarhús,8500.0
Eyjafjarðarsveit            ,2010,Einbýli,24900.0
Eyjafjarðarsveit            ,2010,Fjölbýli,23300.0
Eyjafjarðarsveit            ,2011,Einbýli,29249.75
Eyjafjarðarsveit            ,2011,Fjölbýli,18600.0
Eyjafjarðarsveit            ,2012,Atvinnuhúsnæði,30000.0
Eyjafjarðarsveit            ,2012,Einbýli,27512.85714285714
Eyjafjarðarsveit            ,2012,Sumarhús,8333.333333333334
Eyjafjarðarsveit            ,2013,Atvinnuhúsnæði,12850.0
Eyjafjarðarsveit            ,2013,Einbýli,37471.42857142857
Eyjafjarðarsveit            ,2013,Fjölbýli,17440.666666666668
Eyjafjarðarsveit            ,2013,Sumarhús,13925.0
Eyjafjarðarsveit            ,2014,Annað,10000.0
Eyjafjarðarsveit            ,2014,Einbýli,43800.0
Eyjafjarðarsveit            ,2014,Fjölbýli,20000.0
Eyjafjarðarsveit            ,2015,Annað,64000.0
Eyjafjarðarsveit            ,2015,Einbýli,40025.0
Eyjafjarðarsveit            ,2015,Fjölbýli,23236.0
Eyjafjarðarsveit            ,2015,Sumarhús,8500.0
Eyjafjarðarsveit            ,2016,Einbýli,30995.0
Eyjafjarðarsveit            ,2016,Sumarhús,15560.0
Eyjafjarðarsveit            ,2017,Einbýli,33675.0
Eyjafjarðarsveit            ,2017,Fjölbýli,24750.0
Eyjafjarðarsveit            ,2017,Sumarhús,28000.0
Eyjafjarðarsveit            ,2018,Annað,110666.66666666667
Eyjafjarðarsveit            ,2018,Einbýli,39179.166666666664
Eyjafjarðarsveit            ,2018,Sumarhús,18800.0
Eyjafjarðarsveit            ,2018,Sérbýli,34500.0
Eyjafjarðarsveit            ,2019,Annað,65333.333333333336
Eyjafjarðarsveit            ,2019,Einbýli,53721.42857142857
Eyjafjarðarsveit            ,2019,Fjölbýli,11000.0
Eyjafjarðarsveit            ,2019,Sérbýli,36786.0
Eyjafjarðarsveit            ,2020,Annað,66480.0
Eyjafjarðarsveit            ,2020,Einbýli,51470.0
Eyjafjarðarsveit            ,2020,Fjölbýli,32700.0
Eyjafjarðarsveit            ,2020,Sumarhús,25950.0
Eyjafjarðarsveit            ,2020,Sérbýli,28600.0
Eyjafjarðarsveit            ,2021,Annað,120535.71428571429
Eyjafjarðarsveit            ,2021,Einbýli,64640.75
Eyjafjarðarsveit            ,2021,Fjölbýli,23000.0
Eyjafjarðarsveit            ,2021,Sumarhús,19500.0
Eyjafjarðarsveit            ,2021,Sérbýli,52200.0
Eyjafjarðarsveit            ,2022,Annað,40666.666666666664
Eyjafjarðarsveit            ,2022,Einbýli,54852.72727272727
Eyjafjarðarsveit            ,2022,Fjölbýli,39000.0
Eyjafjarðarsveit            ,2022,Sumarhús,32980.0
Eyjafjarðarsveit            ,2023,Annað,50833.333333333336
Eyjafjarðarsveit            ,2023,Einbýli,65990.0
Eyjafjarðarsveit            ,2023,Fjölbýli,75000.0
Eyjafjarðarsveit            ,2023,Sumarhús,10800.0
Eyjafjarðarsveit            ,2023,Sérbýli,59583.333333333336
Eyjafjarðarsveit            ,2024,Annað,89400.0
Eyjafjarðarsveit            ,2024,Atvinnuhúsnæði,95000.0
Eyjafjarðarsveit            ,2024,Einbýli,79615.05555555556
Eyjafjarðarsveit            ,2024,Fjölbýli,54400.0
Eyjafjarðarsveit            ,2024,Sumarhús,22637.75
Fjallabyggð                 ,2006,Atvinnuhúsnæði,4633.222222222223
Fjallabyggð                 ,2006,Einbýli,8908.333333333334
Fjallabyggð                 ,2006,Fjölbýli,4528.888888888889
Fjallabyggð                 ,2006,Sérbýli,6210.0
Fjallabyggð                 ,2007,Annað,1300.0
Fjallabyggð                 ,2007,Atvinnuhúsnæði,5380.0
Fjallabyggð                 ,2007,Bílskúr/skúr,9383.0
Fjallabyggð                 ,2007,Einbýli,10640.384615384615
Fjallabyggð                 ,2007,Fjölbýli,7189.761904761905
Fjallabyggð                 ,2007,Sérbýli,8921.42857142857
Fjallabyggð                 ,2008,Atvinnuhúsnæði,2759.6
Fjallabyggð                 ,2008,Einbýli,12692.6
Fjallabyggð                 ,2008,Fjölbýli,5885.294117647059
Fjallabyggð                 ,2008,Sumarhús,100.0
Fjallabyggð                 ,2008,Sérbýli,6592.857142857143
